key_ID,village,interview_date,no_membrs,years_liv,respondent_wall_type,rooms,memb_assoc,affect_conflicts,liv_count,no_meals,instanceID,bicycle,television,solar_panel,table,cow_cart,radio,cow_plough,solar_torch,mobile_phone,motorcyle,no_listed_items,fridge,electricity,sofa_set,lorry,sterio,computer,car,Jan,Sept,Oct,Nov,Dec,Feb,Mar,Aug,June,July,Apr,May,none,number_months_lack_food,number_items
160,God,2017-06-03T00:00:00Z,7,13,burntbricks,2,yes,frequently,2,2,uuid:f22831ec-6bc3-4b73-9197-4b01e01abb66,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4
165,Ruaca,2017-06-03T00:00:00Z,9,14,burntbricks,1,no,never,3,3,uuid:62f3f7af-f0f3-4f88-b9e0-acf8baa49ae4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,12
166,Ruaca,2017-06-03T00:00:00Z,11,16,muddaub,1,no,never,1,2,uuid:40aac732-94df-496c-97ba-5b67f59bcc7a,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3
167,Ruaca,2017-06-03T00:00:00Z,8,24,muddaub,1,no,never,3,2,uuid:a9d1a013-043b-475d-a71b-77ed80abe970,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,7
174,Ruaca,2017-06-03T00:00:00Z,12,25,burntbricks,2,no,never,3,3,uuid:43ec6132-478c-4f87-878d-fb3c0c4d0c74,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,12
175,Ruaca,2017-06-03T00:00:00Z,7,36,burntbricks,1,no,never,4,2,uuid:64fc743e-8176-40f6-8ae4-36ae97fac1d9,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,8
189,Ruaca,2017-06-03T00:00:00Z,15,16,sunbricks,1,no,never,3,3,uuid:c17e374c-280b-4e78-bf21-74a7c1c73492,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,7
191,Ruaca,2017-06-03T00:00:00Z,10,5,burntbricks,4,no,never,1,2,uuid:dad53aff-b520-4015-a9e3-f5fdf9168fe1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,5
192,Chirodzo,2017-06-03T00:00:00Z,9,20,burntbricks,1,no,once,1,3,uuid:f94409a6-e461-4e4c-a6fb-0072d3d58b00,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,8
126,Ruaca,2017-05-18T00:00:00Z,3,7,burntbricks,1,no,more_once,3,3,uuid:69caea81-a4e5-4e8d-83cd-9c18d8e8d965,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
193,Ruaca,2017-06-04T00:00:00Z,7,10,cement,3,no,more_once,3,3,uuid:5ccc2e5a-ea90-48b5-8542-69400d5334df,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,12
194,Ruaca,2017-06-04T00:00:00Z,4,5,muddaub,1,no,more_once,1,3,uuid:95c11a30-d44f-40c4-8ea8-ec34fca6bbbf,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,4
199,Chirodzo,2017-06-04T00:00:00Z,7,17,burntbricks,2,yes,more_once,2,3,uuid:ffc83162-ff24-4a87-8709-eff17abc0b3b,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,12
200,Chirodzo,2017-06-04T00:00:00Z,8,20,burntbricks,2,NA,NA,3,3,uuid:aa77a0d7-7142-41c8-b494-483a5b68d8a7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,6
